sections,DCI_as
355_s,87.2
341_s,84.97
366_s,96.3
332_s,84.91
338_s,84.54
411_s,83.1000000000001
360_s,83.35
345_s,83.77
348_s,84.0799999999999
352_s,84.35
350_s,84.99
61_s,82.99
35_s,82.85
423_s,86.75
364_s,91.2
426_s,81.47
428_s,94.22
430_s,94.39
369_s,99.08
371_s,99.64
386_s,99.76
378_s,77.58
401_s,73.44
404_s,70.8
381_s,99.92
383_s,99.91
735_s,99.98
388_s,99.79
392_s,99.85
737_s,70.84
406_s,0.02
409_s,29.63
748_s,31.6
749_s,30.95
41_s,64.18
42_s,63.02
414_s,81.5600000000001
416_s,81.11
418_s,80.56
422_s,81.28
44_s,62.67
438_s,81.61
788_s,82.13
448_s,74.72
433_s,94.85
581_s,94.9
43_s,62.39
437_s,96.03
583_s,95.32
439_s,68.44
791_s,66.93
47_s,59.71
794_s,10.7
447_s,0.68
450_s,68.72
454_s,66.85
449_s,67.98
459_s,68
803_s,67.7
466_s,94.12
462_s,95.27
809_s,93.16
51_s,50.49
486_s,89.99
48_s,16.28
82_s,16.18
52_s,16.56
484_s,87.64
495_s,87.27
497_s,87.33
518_s,56.1
516_s,53.96
499_s,0.17
502_s,11.41
50_s,16.2
587_s,12.97
508_s,55.68
533_s,8.24
511_s,55.07
515_s,54.85
517_s,59.56
519_s,59.1
553_s,58.91
521_s,59.73
88_s,16.95
528_s,61.5
525_s,59.82
561_s,1.21
531_s,63.28
535_s,63.73
588_s,9.24
603_s,9.96
538_s,64.58
567_s,64.43
593_s,67.69
539_s,65.62
598_s,66.39
648_s,66.64
54_s,68.94
57_s,66.39
546_s,82.62
551_s,83.43
559_s,84.85
575_s,84.15
577_s,86.22
555_s,1.74
556_s,1.83
558_s,1.85
56_s,65.15
563_s,23.78
569_s,25.8
565_s,25.29
579_s,26.45
653_s,30.39
677_s,28.46
585_s,95.61
589_s,96.09
622_s,97.48
594_s,70.73
591_s,69.86
600_s,70.52
596_s,71.65
605_s,72.33
615_s,72.05
599_s,67.25
649_s,67.75
601_s,67.8
602_s,67.87
6_s,70.44
658_s,71.94
616_s,72.08
607_s,73.75
628_s,74.85
629_s,74.88
63_s,84.9
632_s,73.06
637_s,73.09
610_s,72.74
619_s,73.24
624_s,98.57
626_s,98.7
627_s,99.1
625_s,98.88
64_s,86.77
633_s,73.4
635_s,73.4
639_s,73.77
638_s,73.5000000000001
640_s,74.18
65_s,87.97
643_s,74.52
646_s,75.25
651_s,68.89
656_s,69.05
69_s,89.13
662_s,69.58
654_s,35.24
655_s,35.37
663_s,38.03
665_s,36.43
679_s,72.87
66_s,90.82
669_s,41.24
667_s,40.36
678_s,38.23
673_s,43.33
67_s,90.35
709_s,50.67
674_s,44.48
681_s,72.97
684_s,72.94
691_s,73.68
683_s,73.01
686_s,72.96
692_s,72.93
694_s,72.89
705_s,72.58
696_s,4.84
702_s,4.97
701_s,4.88
707_s,5.34
703_s,5.09
721_s,5.81
710_s,57.55
714_s,57.77
717_s,59.01
726_s,60.44
732_s,63.57
73_s,44.51
734_s,64.63
739_s,69.2
743_s,69.72
744_s,13.5
770_s,69.95
764_s,15.81
766_s,14.73
750_s,34.21
756_s,36.45
75_s,8.44
77_s,9.43
751_s,41.62
758_s,41.51
757_s,42.54
759_s,42.39
761_s,42.92
760_s,42.51
774_s,43.92
906_s,19.35
81_s,0.46
913_s,71.24
916_s,71.05
771_s,47.2
776_s,44.56
782_s,46.48
777_s,45.21
929_s,50.6
935_s,53.73
79_s,44.05
830_s,63.72
795_s,65.84
796_s,12.05
802_s,12.05
838_s,12.92
797_s,12.61
804_s,67.64
812_s,67.5
817_s,67.52
822_s,67.62
811_s,91.82
810_s,92.52
825_s,92.34
824_s,90.63
826_s,90.96
886_s,67.99
884_s,89.02
883_s,89.9
832_s,61.2
851_s,59.87
835_s,61.2
840_s,13.49
848_s,13.79
842_s,0.61
845_s,0.62
843_s,0.62
847_s,37.49
861_s,38.52
852_s,38.66
849_s,14.41
850_s,14.62
858_s,28.4
853_s,39.34
871_s,40.56
972_s,32.37
943_s,30.87
86_s,17.34
90_s,17.98
862_s,39.75
863_s,39.5
864_s,41.17
873_s,41.28
865_s,41.9
867_s,41.93
880_s,43.51
869_s,42.01
872_s,42.57
874_s,42.46
91_s,17.5
951_s,46.3
949_s,46.03
889_s,86.35
894_s,87.71
891_s,84.27
893_s,84.7
902_s,87.72
897_s,87.71
898_s,87.7
98_s,18.66
901_s,87.72
904_s,87.71
909_s,22.82
911_s,23.02
93_s,18.49
915_s,2.35
918_s,60.89
920_s,63.13
921_s,65.16
923_s,63.93
925_s,1.91
926_s,0.08
927_s,58.49
930_s,60.34
931_s,59.56
95_s,18.61
938_s,36.79
941_s,38.29
940_s,39.45
942_s,39.38
944_s,32.46
974_s,34.35
947_s,33.32
948_s,33.5
950_s,49.73
971_s,49.09
954_s,47.86
952_s,49.25
953_s,48.68
968_s,49.27
969_s,48.81
961_s,50.53
962_s,51.67
963_s,50.06
965_s,50.72
964_s,49.71
967_s,50.31
975_s,52.21
966_s,51.25
982_s,52.85
983_s,53.12
992_s,52.19
970_s,51.77
988_s,51.3
978_s,37.1
989_s,52.2
993_s,54.48
994_s,54.53
