sections,DCI_as
188_s,100
193_s,100
488_s,99.99
506_s,100
199_s,100.01
212_s,83.28
217_s,100
7_s,100
21_s,100
200_s,100
204_s,99.99
203_s,99.99
209_s,100.01
205_s,100.01
206_s,100
207_s,100.01
229_s,99.99
232_s,100.01
22_s,100
216_s,100
218_s,99.99
219_s,100
221_s,100
224_s,99.99
24_s,99.99
238_s,100
227_s,99.99
228_s,100.01
544_s,99.99
230_s,100.01
231_s,100.01
233_s,100
234_s,100
235_s,100
236_s,100.01
240_s,100
37_s,100
243_s,100
246_s,100
543_s,100
253_s,100
248_s,100
259_s,100
26_s,100
260_s,100.01
261_s,99.99
263_s,99.99
264_s,100
265_s,99.99
267_s,100.01
278_s,100
281_s,100.01
279_s,100
290_s,100.01
29_s,99.99
293_s,100.02
318_s,99.99
300_s,100.01
299_s,100
335_s,100
340_s,100
326_s,100.01
305_s,99.99
313_s,100
306_s,100
310_s,100
312_s,100.01
315_s,99.99
316_s,100
317_s,99.99
330_s,100
341_s,100
355_s,99.99
366_s,100
332_s,100.01
338_s,100
411_s,100.01
345_s,100
348_s,99.99
360_s,100
352_s,100
350_s,100
35_s,99.99
61_s,100
423_s,100
364_s,100.01
426_s,100
428_s,100.01
430_s,100
369_s,100
371_s,100
386_s,100.01
401_s,100
404_s,82.78
378_s,100
381_s,100
383_s,100
735_s,100
388_s,100
392_s,100
737_s,93.03
406_s,0.31
409_s,66.96
748_s,71.77
749_s,69.52
42_s,99.99
41_s,100
414_s,100
416_s,100
418_s,100
422_s,100
44_s,100
438_s,100
788_s,100
448_s,100
433_s,100
581_s,100
43_s,99.99
437_s,100
583_s,99.99
439_s,99.99
791_s,100
47_s,100.01
447_s,17.94
794_s,81.46
450_s,95.49
449_s,93.57
454_s,79.9
459_s,95.35
803_s,100.01
462_s,100.01
466_s,100
809_s,100
51_s,46.91
486_s,100
48_s,45.36
52_s,49.67
82_s,42.33
484_s,65.8
495_s,62.45
497_s,63.91
516_s,100.01
518_s,85.86
499_s,0.85
502_s,41.66
50_s,44.66
587_s,66.95
508_s,51.82
533_s,82.13
511_s,99.99
515_s,100.01
517_s,78.63
519_s,68.54
553_s,71.12
521_s,79.21
88_s,66.35
525_s,78.36
528_s,90.14
561_s,28.81
531_s,100.02
535_s,99.99
588_s,84.93
603_s,84.94
538_s,100
567_s,99.99
539_s,99.99
593_s,100
598_s,100.01
648_s,100
54_s,100
57_s,100
546_s,100
551_s,100
559_s,100
575_s,100
577_s,100
555_s,39.97
556_s,48.01
558_s,47.2
56_s,100
563_s,81.04
565_s,85.8
569_s,85.86
579_s,86.35
653_s,100
677_s,100
585_s,100
589_s,100
622_s,99.99
591_s,99.99
594_s,100
600_s,100
596_s,100
605_s,100
615_s,100.01
599_s,99.99
649_s,99.99
601_s,100
602_s,100
6_s,99.99
616_s,100.01
658_s,100
607_s,99.99
628_s,100.01
629_s,100
63_s,100
632_s,100.01
637_s,100
610_s,100
619_s,100
624_s,100
626_s,100
627_s,100
625_s,99.99
64_s,100
633_s,99.99
635_s,100
639_s,100
638_s,100.01
640_s,100
65_s,99.99
643_s,100
646_s,100
651_s,100.01
656_s,100
69_s,100.01
662_s,100
654_s,100
655_s,100.01
663_s,100.02
665_s,100
679_s,100
66_s,100
667_s,100
669_s,100.01
678_s,100
673_s,99.99
67_s,100
709_s,100
674_s,100.01
681_s,99.99
684_s,99.98
691_s,99.99
683_s,100.01
686_s,98.99
692_s,93.5
705_s,70.6
694_s,74.49
696_s,36.69
702_s,57.7
701_s,38.23
707_s,89.65
703_s,82.45
721_s,100
710_s,99.99
714_s,100
717_s,100
726_s,100.01
732_s,100
73_s,54.59
734_s,100
739_s,75.96
743_s,90.36
744_s,45.38
770_s,100
764_s,87.18
766_s,82.84
750_s,100
756_s,99.99
77_s,48.96
75_s,36.11
751_s,100
758_s,99.98
757_s,99.99
759_s,100.01
761_s,99.99
760_s,100.01
774_s,100
906_s,100
81_s,3.38
913_s,92.83
916_s,99.99
771_s,100
776_s,100
782_s,100
777_s,100
929_s,100
935_s,100
79_s,51.9
795_s,100
830_s,100
796_s,100
802_s,99.99
797_s,99.99
838_s,94.95
804_s,100
812_s,100.01
817_s,100
822_s,100
810_s,100
811_s,100
825_s,100
824_s,100
826_s,100.01
886_s,100
883_s,100.01
884_s,100.01
832_s,100
835_s,99.99
851_s,71.12
840_s,69.19
848_s,94.25
842_s,8.59
843_s,8.63
845_s,6.69
847_s,79.7
852_s,84.08
861_s,82.86
849_s,100
850_s,100
858_s,75.55
853_s,93.12
871_s,93.78
972_s,81.94
943_s,78.44
86_s,68.54
90_s,100
862_s,86.87
863_s,85.3
864_s,96.87
873_s,95.65
865_s,99.99
867_s,100
869_s,100
880_s,99.98
872_s,100
874_s,100.01
91_s,62.91
949_s,100.02
951_s,99.98
889_s,84.41
894_s,100.01
891_s,62.2
893_s,65.23
902_s,99.99
897_s,100
898_s,100.02
98_s,100
901_s,99.99
904_s,100
909_s,100
911_s,100
93_s,100
915_s,32.45
918_s,94.79
920_s,84.83
921_s,87.43
923_s,80.93
925_s,22.43
926_s,0.92
927_s,99.99
930_s,100
931_s,99.99
95_s,100
938_s,100
941_s,100
940_s,100
942_s,100
944_s,100
974_s,99.98
947_s,100.01
948_s,99.98
950_s,99.99
971_s,100.01
954_s,100
952_s,99.99
953_s,99.99
968_s,100.01
969_s,99.99
961_s,99.99
962_s,99.99
963_s,100
965_s,99.98
964_s,99.99
967_s,99.99
975_s,99.98
966_s,99.99
982_s,100.02
983_s,100
992_s,99.99
970_s,100
988_s,99.99
978_s,99.99
989_s,100
993_s,100
994_s,100
